year,ratio
-11,0.0008114803136991932
-10,0.0007552897850924727
-9,0.000717240511366411
-8,0.0006950843885641148
-7,0.0005156379360942168
-6,0.0005259483781338224
-5,0.000579232936149516
-4,0.0005783329097232944
-3,0.00048356665661590775
-2,0.0004218520977919822
-1,0.0004643954447878936
0,0.0005270769234681168
1,0.000539932872242965
2,0.0005314933643863157
3,0.0004977145992098855
4,0.00046814257161570286
5,0.0004589889447122711
6,0.0004406306845485377
7,0.000430923993899378
8,0.0003539962592031047
9,0.00035405660728966387
10,0.00035216085126263586
11,0.000298301080757643
12,0.0005517498696927505
13,0.0003332423147741081
14,0.0004452577987161319
15,0.00042773898357449864
16,0.00040877538887039395
17,0.00037132622126129477
18,0.00037594079192765253
19,0.0003618949148700967
20,0.00028833434823874953
21,0.0017106215598220972
22,0.0016091606076006737
23,0.00017499233993648443
24,0.00022296416754672763
25,0.00021458526800609515
26,0.0002510423680725872
27,0.0002502233122600755
28,0.00024378891830635966
29,0.00023985552548932813
30,0.00021521306522910788
31,0.0002118119595542288
32,0.0002010287853326658
33,0.00029615762398518163
34,0.00026846457479368796
35,0.00016315761047430862
36,0.00016223939468860044
37,0.00018143364812675636
38,0.00018480036932394257
39,0.00014617649219981493
40,0.00021783101560666855
41,0.00019882994270447232
42,0.00020196747593399106
43,0.00019539284061393858
44,0.00023895575818250707
45,0.00023104729844515478
46,0.00022587856181226123
47,0.00022554381462582703
48,0.000242564085733882
49,0.0002347216847488332
50,0.00029142861465165687
51,0.00031400573727318165
52,0.00045528193118412
53,0.00041879594705302657
54,0.00041650548038257287
55,0.00041422278562363625
56,0.0004185282707968457
57,0.00030931126061081363
58,0.0005755377720154408
59,0.0006067204710020686
60,0.0005319059032019376
61,0.0005168607234708956
62,0.0005379461933277157
63,0.0005543110340035622
64,0.0004960285099301101
65,0.0004986478986282042
66,0.00043498379148861527
67,0.00041508109478840134
68,0.0004036711299953242
69,0.000523343809575461
70,0.0004909465468332011
71,0.0004725693037604209
72,0.0006404607878753826
73,0.000645988579498624
74,0.0007986636688305338
75,0.0006956460699137447
76,0.0007000969951482699
77,0.0007036557177644082
78,0.0006801638731386374
79,0.0008647870700587274
80,0.0008233021938842321
81,0.000717359221181874
82,0.0007406511414119317
83,0.0009208837850407289
84,0.0009901809152417687
85,0.0009167225251519794
86,0.0008329922934797713
87,0.0008599645141082186
88,0.0008645180383728229
89,0.0010801909835086157
90,0.0010801127230217339
91,0.0008961847783175818
92,0.0008948273044831969
93,0.000902454871574057
94,0.0010885194238954518
95,0.001078026163734237
96,0.0011180497429069782
97,0.0011147464152848733
98,0.001293358246319431
99,0.0013545086993113219
100,0.0014263158104515098
101,0.001382774948302327
102,0.0015044479082656711
103,0.0022826943214387203
104,0.0031194921830326005
105,0.003313218559107722
106,0.003443385924624386
107,0.003255250035652928
108,0.0032278140996855075
109,0.002935719982973567
110,0.004966430331431484
111,0.004873141576996339
112,0.004742699626586873
113,0.00477129105767661
114,0.0044225176317528765
115,0.004446893382750797
116,0.003971163199999594
117,0.003778250718358711
118,0.004285707413085195
119,0.004239650265159679
