year,ratio
-11,0.14643260363029195
-10,0.1485708237357702
-9,0.14760986509811394
-8,0.14827068867339566
-7,0.15428369092518743
-6,0.15140738391550063
-5,0.15074926867887262
-4,0.15126947751842457
-3,0.15899495174484354
-2,0.1575139617959522
-1,0.15794527801338448
0,0.15790616851855588
1,0.1604466524990802
2,0.16197961961047624
3,0.16150496315526344
4,0.16155487925950246
5,0.16211988717208542
6,0.16387063751641695
7,0.16415186189793188
8,0.15750246496361353
9,0.15795089695903972
10,0.15876058759972336
11,0.15196489089686036
12,0.6251599502477404
13,0.5292232094509075
14,0.6442824634521581
15,0.6733016171981717
16,0.6794841906930817
17,0.6814692382035857
18,0.6380434604065466
19,0.6715945699920892
20,0.6630484194604507
21,0.6674056015707602
22,0.6602700699097533
23,0.6697586606788081
24,0.7535989644733875
25,0.7486387538341044
26,0.748769572926612
27,0.7480850751147722
28,0.7487026184035978
29,0.7470169054867332
30,0.7687764486177736
31,0.7662434541234898
32,0.7675010487064232
33,0.7275593806666736
34,0.7292628621775119
35,0.7442860498460465
36,0.7529281906433652
37,0.7542996127390014
38,0.7549678566320295
39,0.7624473819691755
40,0.7680552197144054
41,0.8316600015650617
42,0.8282714992120591
43,0.8317714626005281
44,0.8362996041636905
45,0.8316493799655853
46,0.8370192956769725
47,0.8367818776630249
48,0.8343035692067248
49,0.8324397321750525
50,0.8366373720496131
51,0.8361675956082953
52,0.8229473104518235
53,0.8295565977720468
54,0.831300744065786
55,0.8329730448408283
56,0.8401985660183782
57,0.864768491174581
58,0.8209789878634705
59,0.8414193660278646
60,0.8371918251541931
61,0.8568068903933344
62,0.8506597986903325
63,0.8459326643476935
64,0.8496431931232142
65,0.8491079524456546
66,0.8551056817391821
67,0.8542897883844613
68,0.8450978651657924
69,0.8375472266775527
70,0.8419071815208519
71,0.8445879426246845
72,0.8418509281974164
73,0.8415182749157836
74,0.8493419570524413
75,0.8516629901949823
76,0.851903470956818
77,0.8510133468705541
78,0.8545920334249513
79,0.8622088777776383
80,0.861743803580322
81,0.8740300639858443
82,0.8751650489862581
83,0.8650195388893261
84,0.8661404946546922
85,0.8698361133816044
86,0.8695247023026245
87,0.8697425593012387
88,0.8769626506878161
89,0.8780318113052817
90,0.8716782077386355
91,0.8710003801053162
92,0.8694526496417614
93,0.8691644656956405
94,0.8602371309674458
95,0.8575511081859577
96,0.861664000870911
97,0.8580209100247139
98,0.8536846821705205
99,0.8501885304119714
100,0.8500401042258482
101,0.8497642971820627
102,0.8499658511470285
103,0.8423918052834145
104,0.8327686300789453
105,0.824325787856668
106,0.820523460409397
107,0.8078723225872535
108,0.8087122370451304
109,0.8061776965623194
110,0.785039347870238
111,0.7942173740907266
112,0.7903586412275889
113,0.790410085535545
114,0.793153519986961
115,0.8000518179071683
116,0.8271820609463035
117,0.8267760897531243
118,0.8157476121232176
119,0.817929159854918
120,0.8035294147068305
121,0.7963462362111006
122,0.7922775287083493
123,0.7890706856172438
124,0.7793131990781922
125,0.7590238952354283
126,0.7469435786805024
127,0.7155862160843455
128,0.7210084580525535
129,0.7221767996528525
130,0.6829359600826281
131,0.6858426185957046
132,0.7073932327274237
133,0.6589780229614131
134,0.6602989915344216
135,0.6606089590453043
136,0.6565058619737191
137,0.5890016216413209
138,0.5643328921225789
139,0.5511802051643513
140,0.5480208489365759
141,0.5393019589559134
142,0.5329359377263492
143,0.5084880483228382
144,0.47989570823381034
145,0.4138810287042193
146,0.39573036929983246
147,0.3901734524040879
148,0.40711990561055794
149,0.3516137858633172
150,0.3522607054271635
151,0.272907545609727
152,0.26172835824221
153,0.2517067556082516
154,0.2381619794460068
155,0.2273679819716337
156,0.21999796230110372
157,0.20170016796160803
158,0.17392614658266864
159,0.18332688553504892
160,0.1507698140912368
161,0.15796871495333903
162,0.11194881750567987
163,0.10319653584675173
164,0.09724707021528234
165,0.10067137920351098
166,0.10511921636072095
167,0.09745911840689235
168,0.09755369552928593
169,0.0933529927010361
170,0.11331270789804712
171,0.10919875192158764
172,0.11293900854358822
173,0.11072723063475384
174,0.0961988296642078
175,0.08380043634955914
176,0.08870359728640655
177,0.08835116848318364
178,0.08595561754454462
179,0.0818562256456137
180,0.03806622293970074
181,0.03486622270737157
182,0.03425559159825073
183,0.03339718841082084
184,0.02447155827312982
185,0.024117625868718046
186,0.02342797823423392
187,0.02190456965899143
188,0.02000260608437682
189,0.020000393087460332
190,0.020638446838409756
191,0.02108968916105384
192,0.02117438971895867
193,0.01956602467871284
194,0.019166687668114836
195,0.018988732984489227
196,0.020026464990889524
197,0.019464864703892432
198,0.018637808068993234
199,0.012130527191388284
200,0.013378793353661496
201,0.011679851744865324
202,0.009536181111768065
203,0.008889253113364906
204,0.008922292264016727
205,0.038003188894712596
206,0.03330226308222048
207,0.04035532720379731
208,0.04468665000668741
209,0.049191571116781053
210,0.04045537024194944
211,0.03931200841996696
212,0.005216232567032665
213,0.005372028203375212
214,0.00528406564878067
215,0.005409404685116535
216,0.005191864589518783
217,0.004985469757863067
218,0.004726407026986461
219,0.004652436221244928
220,0.006266904431361332
221,0.005505360685076933
222,0.005279189425469743
223,0.0050033113334464595
224,0.0051244019774544635
225,0.004880774298689244
226,0.004614549055237365
227,0.0033239376579547956
228,0.0034531772197775837
229,0.0032487301396834
230,0.003030662314196153
231,0.003029778411895154
232,0.003239380910255728
233,0.003112345714859348
234,0.0029888070073139164
235,0.005482213016277939
236,0.005693214288686821
237,0.0058309895555732705
238,0.006409204493427579
239,0.006394602804093774
240,0.006443881182754006
241,0.004626055362517251
242,0.00459580719247753
243,0.004054941759379023
244,0.003865260799214223
245,0.00355520866329478
246,0.003893163268121242
247,0.0034027675832818166
248,0.0038007607489524047
249,0.0037570171713970967
250,0.0034145319122347883
251,0.004120711831411341
252,0.004180614060267277
253,0.004450217698471681
254,0.004891082791545919
255,0.004367889218956774
256,0.004009849488992123
257,0.003456972226824244
258,0.004036053063986575
259,0.004647396158948047
260,0.005289466701805077
261,0.004861061876535466
262,0.004513744574856517
263,0.0045618330819113765
264,0.004609701338143454
265,0.0027304723580974504
266,0.0034913047951220994
267,0.0024458274916093195
268,0.0027753967861488594
269,0.002919828501853376
270,0.0028118629341195383
271,0.0025801581295044835
272,0.0030176608300606406
273,0.004372409637845023
274,0.003936658373629578
275,0.005031902147139466
276,0.005106135715621433
277,0.005181127362473243
278,0.005155660168860659
279,0.004040507434925218
280,0.0016686576722189151
281,0.0013764439380581101
282,0.0016118898334332777
283,0.0016652874922975355
284,0.0019944237500458804
285,0.0017665916462206253
286,0.0023795872903700313
287,0.0028227286042859846
288,0.0025566716303676014
289,0.0019625421174151374
290,0.0021277135259919985
291,0.0016233989049804424
292,0.0021272197741225617
293,0.003006855382631425
294,0.003636095555173943
