year,ratio
-11,0.01405162944695474
-10,0.013169282621296304
-9,0.012774660449225818
-8,0.013367623482996216
-7,0.011920005775362556
-6,0.012203081849300516
-5,0.011853418664285726
-4,0.011835000529934036
-3,0.011275864514953993
-2,0.011101698140313174
-1,0.011145999154705287
0,0.010976186182824796
1,0.010855813220362677
2,0.01127933005488712
3,0.010955154098969414
4,0.011027036453152407
5,0.01126075190478247
6,0.011120045207372227
7,0.010965941586752374
8,0.011063943523690023
9,0.011011728978394534
10,0.010952767922029578
11,0.013538520659358193
12,0.002537197695922459
13,0.002316372989154833
14,0.0020337157134922685
15,0.0017109551979025371
16,0.0017287387099627297
17,0.001570363652499917
18,0.0015360561940480444
19,0.0014786661557272018
20,0.0011781050928204937
21,0.001351890970446187
22,0.001284301837361283
23,0.0008092515769695904
24,0.0009227397344184767
25,0.0008880635637049831
26,0.0009331127301678791
27,0.0009300683380549442
28,0.0008584137565950109
29,0.000870397673544498
30,0.0007119598562750543
31,0.0007007084450055508
32,0.0016026225804404372
33,0.0009335413782406106
34,0.0008462479735933422
35,0.00041166291655672486
36,0.00040934616659161935
37,0.0003789992557939261
38,0.00045281465828621406
39,0.0004286080304495082
40,0.0003243768622683486
41,0.00025948149255909366
42,0.00025165122534668243
43,0.00030323390138018477
44,0.00029880628565756443
45,0.00028891701788111784
46,0.00024643191657395207
47,0.0002460667097563645
48,0.00023968380237516772
49,0.0002319345245620067
50,0.00021247445201113098
51,0.0002764244258284687
52,0.0002693885703533914
53,0.0002030918890353832
54,0.00020198114475490875
55,0.000204626011912618
56,0.00023042768594390626
57,0.00023662402897708037
58,0.00029059835774852534
59,0.00030634300832801416
60,0.000330034485572304
61,0.0003013581034575473
62,0.0002387657670031096
63,0.00022778492497851734
64,0.000239059416385088
65,0.0002631347656553804
66,0.00018873292767145332
67,0.00017492150898820732
68,0.00016487591248538509
69,0.000183794121189782
70,0.0001527988649914839
71,0.0001417859232030279
72,0.0001359782352492855
73,0.00013428315560754634
74,0.00006785603878830323
75,0.00006752311980578252
76,0.00006700529825159933
77,0.0000673458985854696
78,0.00006509752719330751
79,0.00018201605774759456
80,0.00016776175100134016
81,0.00016053302870479224
82,0.0001833444995323926
83,0.00022575598234287914
84,0.00022681539629374972
85,0.00020830840905550088
86,0.00021778653584225198
87,0.00021768774308368813
88,0.00019879169943464326
89,0.00020299185045765267
90,0.00019508143911134125
91,0.00019612214569668073
92,0.00019591082786505557
93,0.00020218274714602365
94,0.0007261512069883851
95,0.00018705558523580314
96,0.00019428678605162535
97,0.00020360181628498468
98,0.00019160981681836693
99,0.0001873360487233517
100,0.00018867730710503164
101,0.00020012984548792732
102,0.00017823446407498294
103,0.0001504295498703083
104,0.00011801031812423185
105,0.00009461932422260847
106,0.00007312952930358048
107,0.00007344303240290269
108,0.00007153878363497117
109,0.00019217703476099232
110,0.00021559622727723048
111,0.0002345500330989389
112,0.00023153564988726095
113,0.00024187751345272352
114,0.00024389807430719724
115,0.0002473107474394262
116,0.00020595642439451015
117,0.00017519170500477003
118,0.00020243330686608754
119,0.00020935729191355542
120,0.00019344674495646907
121,0.0001485109787046908
122,0.00014667751740996167
123,0.00014789845490154304
124,0.00014278677318473444
125,0.00016407937598674217
126,0.00016824602330994196
127,0.00025006768764223366
128,0.00027325310688031286
129,0.0002855143097256458
130,0.00023033595187392606
131,0.00025043233557964163
132,0.00013539483055824878
133,0.00012731544372746688
134,0.0001239641977528105
135,0.00008848033239620466
136,0.00007593995690484209
137,0.00007304617794294268
138,0.00007382592927331922
139,0.00006923283976240433
140,0.00015836559046812602
141,0.0001568985535113387
142,0.0001604347942389552
143,0.0001587135923118441
144,0.00017305202529922724
145,0.0001827505611830123
146,0.0002452730945253411
147,0.00026022349104773776
148,0.00020970744422927438
149,0.0002473227269741052
150,0.0002637585342538136
151,0.00018995293969777008
152,0.00019359074301874993
153,0.0001557671458066583
154,0.000498946273382294
155,0.0005116906514348027
156,0.0005043117698995702
157,0.0004764253502510978
158,0.0004741709364028118
159,0.0004460181702409218
160,0.0003880129943040499
161,0.0016919022552301958
162,0.004931600295960857
163,0.004876447232552159
164,0.005112780328771524
165,0.005485624992049586
166,0.0058150007581730815
167,0.004642959890974404
168,0.005685715136979337
169,0.005653279042147231
170,0.004525005339645767
171,0.004119580655263037
172,0.004197954672051558
173,0.0040679339652918145
174,0.0034066170224811296
175,0.0031284803790764455
176,0.003430979955110171
177,0.0042700934779481906
178,0.004400532087858567
179,0.004147074440158137
180,0.000796238830883929
181,0.0008204280984238354
182,0.0007277301751350162
183,0.0007108093835875498
184,0.0022715543858187076
185,0.0016565389266223864
186,0.0015998468728444677
187,0.0015301698170031041
188,0.0015586425197300178
189,0.00150806776299151
190,0.0016894878989853973
191,0.0017286260430590622
192,0.0017274565738266121
193,0.0014836657158742695
194,0.0017283790416498415
195,0.0020332194222493576
196,0.0020066866709823957
197,0.0020689305708928435
198,0.0016546890550121472
199,0.0005929994469851092
200,0.0005900715680027828
201,0.000522044166295009
202,0.0005262670999372349
203,0.0005028406031363078
204,0.0004733645344605587
205,0.0004906912642632144
206,0.00040737561523172876
207,0.0002494371841150277
208,0.00028479663503781045
209,0.0002476678377204508
210,0.0002120975810250167
211,0.0005788337861892389
212,0.0006609882274972981
213,0.0003167475377018826
214,0.0001652040740311882
215,0.0002506871715189648
216,0.0002372668297781303
217,0.00020376394818396692
218,0.00020866477068806922
219,0.0008435384486261806
220,0.0008453320624255766
221,0.0009086762293438009
222,0.00028912767331103033
223,0.00044079095833214957
224,0.0005196169514814214
