year,ratio
-11,0.02814384322181985
-10,0.027475404168502165
-9,0.028289447436109075
-8,0.027541669757982716
-7,0.031081930888322847
-6,0.033760497252694685
-5,0.033299191537221204
-4,0.03324745043189915
-3,0.02628734080048066
-2,0.026206345472081262
-1,0.026607901440528884
0,0.02648761744073927
1,0.026324124135776613
2,0.027071807830426103
3,0.02737334446514933
4,0.027320737286815788
5,0.027876180991234917
6,0.02762956335866624
7,0.027519349436351485
8,0.026458565815918007
9,0.026824040574187375
10,0.026883468278269915
11,0.03262020392861654
12,0.004340220120851657
13,0.007407001174261281
14,0.004978552863403383
15,0.005829860903414637
16,0.005758672641607482
17,0.005510903651760138
18,0.00570753862956337
19,0.005548832723357505
20,0.008640213132106457
21,0.007440736578594435
22,0.007142695593267304
23,0.007429202220206826
24,0.005735874220129857
25,0.00664194971388177
26,0.006503577728259002
27,0.0064823590264862715
28,0.00632049138169322
29,0.00628689783804297
30,0.005499983359594116
31,0.005413064730392203
32,0.005137490016937588
33,0.0076466120103372325
34,0.007480007786081107
35,0.0075115687364497655
36,0.00540049018341554
37,0.0039026757658922563
38,0.0030569229310480877
39,0.003193694993507325
40,0.0030190813256404147
41,0.002044591809048563
42,0.002085873347030556
43,0.0021805642288193587
44,0.002247160185115658
45,0.0021727883600441943
46,0.0020367312864463137
47,0.002033712894341325
48,0.0019809589031274015
49,0.0019169120183372451
50,0.0017730903208427922
51,0.0018449170585867125
52,0.0017195709409503577
53,0.0014873107301865425
54,0.0015173597634735062
55,0.001656963312905494
56,0.001713787157121353
57,0.0013327754157719236
58,0.002609569493837952
59,0.0021674043580788096
60,0.0024275779942775255
61,0.0023792168674927664
62,0.002101838544020453
63,0.002109805849608495
64,0.0020813855982834153
65,0.002056604293314945
66,0.0020884475423959474
67,0.0019833327250758093
68,0.00188624982260898
69,0.002206565790270476
70,0.0020176673267188524
71,0.002070500812376169
72,0.0018252108430366462
73,0.0018024581007596112
74,0.0007723977309793397
75,0.0005292902982882144
76,0.0005308558991784127
77,0.0005335543379767632
78,0.0005244802317072747
79,0.0002217272143869261
80,0.0004619767698500501
81,0.00040849407654408565
82,0.0004690034326003083
83,0.0005438309193755677
84,0.0005697483557287622
85,0.000554472697201421
86,0.0005299466846638165
87,0.00048254053271096795
88,0.0004191810062430112
89,0.00032583613322969076
90,0.0003378650001385399
91,0.0003674388216503345
92,0.00034425448367504706
93,0.0003668033271352739
94,0.0002910829035049808
95,0.00031738681069413065
96,0.00026119999365363446
97,0.00023271597103354557
98,0.0002288499283455678
99,0.0002359042752548556
100,0.00026520679790591363
101,0.00026145119242800924
102,0.00027489486662790044
103,0.00022144321396613717
104,0.0002559627765508104
105,0.00026386925282329525
106,0.0002603727331119468
107,0.00016219051252883723
108,0.00015798519755819593
109,0.0001432389084262562
110,0.000144334096254206
111,0.00011955228179827304
112,0.00011801582330193809
113,0.00011900668451225943
114,0.00011818448204093815
115,0.00009382988180635667
116,0.00007814002083726652
117,0.00007784868821567753
118,0.00009170646093744177
119,0.000070130543448785
120,0.00006567760921992811
121,0.00008114034274116994
122,0.00008013861425513787
123,0.00007321000022870086
124,0.000193406699810619
125,0.00019680738749078307
126,0.00019602259804432832
127,0.00019184559680351948
128,0.00021743001045518412
129,0.00019163575237903495
130,0.00015932366991482325
131,0.00017322436400084063
132,0.00014091826916183298
133,0.00015267627518998983
134,0.00014865747167585182
135,0.00014396272469405295
136,0.0001393195055546659
137,0.0002211543164103111
138,0.00021588476388691077
139,0.00021636760676620805
140,0.0001868477540930883
141,0.00018062763548034542
142,0.00017527088988299037
143,0.00022078200381629888
144,0.0002838452218739463
145,0.00030473704091215373
146,0.0010012997755636294
147,0.0010623330850321345
148,0.0008494239828532953
149,0.0010823849633101238
150,0.0010676746386493047
151,0.0011124101960132836
152,0.0010934394029550648
153,0.0010953070924430625
154,0.0011542068853581655
155,0.0002752393654324656
156,0.00025485182922873917
157,0.00025851216520048694
158,0.00024041046292403654
159,0.0002156869196808941
160,0.0002072424834391899
161,0.00023637877051426983
162,0.00019003608282009874
163,0.00018546976822849542
164,0.00018946085836621856
165,0.00018187487721750648
166,0.00019279526953542002
167,0.000180542974830524
168,0.00016779892280104986
169,0.00021322204702824756
170,0.00020501826148802506
171,0.000218041929550581
172,0.00026565160832516595
173,0.0003132926473535755
174,0.00026236120708913893
175,0.00025384277982100253
176,0.00024664522472637714
177,0.00024642240676263344
178,0.00025610385901896033
179,0.00044479506290519543
180,0.0004993039587651582
181,0.00044322562707287523
182,0.00041480801622383696
183,0.00014419305182118803
184,0.00012230272375838704
185,0.00011691306659399938
186,0.00011291192798375091
187,0.0001070898021779807
188,0.00009341646408985146
