year,ratio
87,0.0005846882378624182
88,0.00042901728233147234
89,0.00043183865418476244
90,0.0004698972616992166
91,0.00041444632486663816
92,0.0003901933855252397
93,0.0003876989204662823
94,0.00043903693297407003
95,0.00044696163588855216
96,0.00045699971591828644
97,0.00046980518051342366
98,0.0004620004438001184
99,0.00045169573817813304
100,0.0004242215851174971
101,0.000442440838707503
102,0.000255443662258489
103,0.00033521910116619726
104,0.00031761582124383177
105,0.0003205466012324037
106,0.00033571017632190355
107,0.0004014842520003823
108,0.0003824228730763308
109,0.00034672764121783124
110,0.00033286804980668303
111,0.0003466195520929236
112,0.0003460241793346784
113,0.00035312834416712007
114,0.00032319761008029184
115,0.0003238942710669954
116,0.0002697339547168827
117,0.0002758789466598398
118,0.00024222671023209585
119,0.00025051178024211075
120,0.00023460555128515696
121,0.00024317445496336386
122,0.00024017231360700834
123,0.00024217149785351455
124,0.00023349575088509915
125,0.00025917236905226634
126,0.00025813889290770637
127,0.00025815678371439216
128,0.0002958326234609256
129,0.00030910699697467373
130,0.00020929113433073817
131,0.00022236831808182593
132,0.0002876049023333239
133,0.00018517027924755644
134,0.00018029615608711148
135,0.00016031599325890903
136,0.0001633713693767952
137,0.00015714591638803902
138,0.00014621668661938508
139,0.00012836393683529843
140,0.00017178715658264414
141,0.0001692958077779893
142,0.00015270438621560302
143,0.00015106611887416124
144,0.00013118775278396087
145,0.00011394201498403951
146,0.00010332678098391463
147,0.0001507776861766428
148,0.00010345196249292218
149,0.0001323798344716374
150,0.00014796081119436766
151,0.00015556528799239654
152,0.0001529123125916652
153,0.00010392106327638052
154,0.00006074942151975159
155,0.00006486054785105634
156,0.00006005619595382964
157,0.00006993909062524247
158,0.00006504177140236577
159,0.00006118007166400314
160,0.00005192099931227558
161,0.00005025184947383342
162,0.000036997158767989144
163,0.00009945490586325935
164,0.00014962316274424062
165,0.00017769278343366727
166,0.00018836206847646652
167,0.0002976713562429222
168,0.00039916608727138115
169,0.0003365944013395873
170,0.0003448665601362203
171,0.0003361603481805901
172,0.0003580420593113271
173,0.0004576262805997855
174,0.00044149954277022843
175,0.0004792970540083347
176,0.00048758657409769183
177,0.00045706705346336386
178,0.00038843933933941147
179,0.0013827245733793103
180,0.0014836249644542814
181,0.0014236054487954232
182,0.001568551440633188
183,0.0001852750075184312
184,0.00036745550171890767
185,0.00046319984851164557
186,0.0004591285154448076
187,0.00043642177511412
188,0.0007552518365496612
189,0.0007342306803625876
190,0.0012458129155386633
191,0.0011080563112818565
192,0.0010835106236371439
193,0.0006265544790967666
194,0.0007836616989625983
195,0.0007822260552169287
196,0.0008022025044254076
197,0.0008876229168157877
198,0.0004028040577969777
199,0.0004958140036022591
200,0.00043006043228761755
201,0.000675229842266506
202,0.0006720160791074769
203,0.0006187870052615287
204,0.0006665768302460438
205,0.0006622953613724328
206,0.000666664551628765
207,0.0007981248768671225
208,0.001165665459548302
209,0.001037844396074692
210,0.0008395638903438321
211,0.0008110706587799657
212,0.0007675338024106761
213,0.0008509724627863239
214,0.0006961818116693419
215,0.0007045945667293543
216,0.0005722729503565104
217,0.0002835735643360391
218,0.0002843444867399771
219,0.0002762461577149767
220,0.00022915748127140184
221,0.0005038118510525239
222,0.0003531606337797429
223,0.0004376910553882338
224,0.0003803511539031953
225,0.000583688962871887
226,0.00046604928420850716
227,0.0003371345963340973
228,0.00031975450667785825
229,0.00031827865175526593
230,0.0003152192633872642
231,0.0003370626315229386
232,0.0003856608789533028
233,0.0007268531931364365
234,0.0007476411456021067
235,0.0007125072900700308
236,0.0008071781607119142
237,0.0008356595591273273
238,0.0008914395469009838
239,0.000972527272647906
240,0.0010558897352090592
241,0.0011233839071787236
242,0.0007198081738390187
243,0.0007059429698809198
244,0.0007571270476776582
245,0.0008628589768358838
246,0.0007775836156308157
247,0.0005941769430133884
248,0.0005592153869834685
249,0.0006848628616877863
250,0.0006658513571188258
251,0.00080608096121582
252,0.000827205400062331
253,0.0010298402871310168
254,0.0008219073995942249
255,0.0008764529158955947
256,0.0006284485841195934
257,0.0007687948018057389
258,0.0005999197144723993
259,0.0006369751372991806
260,0.0007678764071658805
261,0.0007441463751257928
262,0.000782417933672249
263,0.0008161119633425493
264,0.0007848707556487779
265,0.0008964241486254565
266,0.0009649934328589884
267,0.0008726686472954107
268,0.001012517270119881
269,0.0010438296640716022
270,0.0013594079619453085
271,0.0009273147399742079
272,0.0009523157951048358
273,0.0009121065465604623
274,0.0009230147839724131
275,0.0006614179536362745
276,0.0006643833060652656
277,0.0007105833646959105
278,0.0006127662855202412
279,0.00040630512944800183
280,0.00018399284197462818
281,0.0001720224608690221
282,0.00018474625943800107
283,0.00014261522714036036
284,0.0001404476673634164
285,0.0006178295551048507
286,0.0002178685079775758
287,0.00030660881622895784
288,0.00015899868328395222
289,0.00024591285338032543
290,0.00021993535707937872
291,0.000585850086646469
292,0.0005881398685698734
293,0.0008487935774028117
294,0.0005088781619767546
295,0.0003360334155096372
296,0.000326986714734473
297,0.000512100526911911
298,0.000540631293544038
299,0.000545436159138792
300,0.00031469652653224846
301,0.0003041750463536437
302,0.0003202737819999959
303,0.00022295964106219828
304,0.00040148261704663654
305,0.00033056390261419966
306,0.0003178481576847406
307,0.00040460445637086474
308,0.00034727879122432577
309,0.00047750640975217896
310,0.0004405849066457112
311,0.00044464427676152896
312,0.0005062306054028139
313,0.000493379817609562
314,0.0005805654385571175
315,0.0004867695531120164
316,0.0003684086561435026
317,0.00040296523459130344
318,0.0006781925594522191
319,0.0011448297881396902
320,0.0008797894009585761
321,0.0013969650071747938
322,0.0008696837306914945
323,0.0010363701468266019
324,0.0009979352397835339
325,0.0010608552161005308
326,0.0009545860958088285
327,0.0009995082873468543
328,0.0006097609047955084
329,0.000633006222134437
330,0.0007360368674167397
331,0.0009435568805957555
332,0.0010328916389494025
333,0.0009572366493143854
334,0.0011371291930670794
335,0.0007440441456580283
336,0.0008259291433928492
337,0.000685391225909476
338,0.0006702002352294236
339,0.0005917930553789179
340,0.00038982988935368
341,0.0009062737786055644
342,0.0009264482543568985
343,0.0008906804008623784
344,0.0006729298687420474
345,0.00024747018144555207
346,0.00020337432110464836
347,0.0008512439419108047
348,0.0010636407926516989
349,0.0013410280983597095
350,0.001123392333213843
351,0.0008866080460023646
352,0.0010534069784587869
353,0.0010271569835128406
354,0.001009807201183636
355,0.0004956541843040671
356,0.0004401062407439399
357,0.00046035661833571134
358,0.0004836882587103651
359,0.0002553688621604379
360,0.0003737438476405288
361,0.0003568624033574486
362,0.0003673273929346111
363,0.0004049233096972939
364,0.00040481447521992936
365,0.00041306129421016355
366,0.0005119602099511728
367,0.0004427936865413326
368,0.00097710940186788
369,0.001217766392154126
370,0.0006379705767355552
371,0.0006850122643889588
372,0.0007697328573809813
373,0.0005748370915562799
374,0.0005879523554098846
375,0.0004499986726960957
376,0.0004112410201275838
377,0.0005599181404567403
378,0.0005201145309222868
379,0.0006648290819880868
380,0.000630650813487772
381,0.0005075855196122917
382,0.0004931889164365427
383,0.0004290546027374423
384,0.0003084674387537342
385,0.0003110863572593456
386,0.0006506652010904059
387,0.00043287941711047984
388,0.0005556217685372201
